	(1)	(2)	(3)	(4)	(5)	(6)	(7)	(8)	(9)	(10)	(11)	(12)	(13)	(14)	(15)	(16)	(17)	(18)	(19)	(20)	(21)	(22)	(23)	(24)	(25)	(26)	(27)	(28)	(29)	(30)	(31)	(32)
VARIABLES	ZQ_Verbal_Similarities	ZQ_Verbal_Similarities	ZQ_Verbal_Similarities	ZQ_Verbal_Similarities	ZQ_Number_Skills	ZQ_Number_Skills	ZQ_Number_Skills	ZQ_Number_Skills	ZQ_Word_Reading	ZQ_Word_Reading	ZQ_Word_Reading	ZQ_Word_Reading	ZQ_Pattern_Construction	ZQ_Pattern_Construction	ZQ_Pattern_Construction	ZQ_Pattern_Construction	ZQ_Verbal_Similarities	ZQ_Verbal_Similarities	ZQ_Verbal_Similarities	ZQ_Verbal_Similarities	ZQ_Number_Skills	ZQ_Number_Skills	ZQ_Number_Skills	ZQ_Number_Skills	ZQ_Word_Reading	ZQ_Word_Reading	ZQ_Word_Reading	ZQ_Word_Reading	ZQ_Pattern_Construction	ZQ_Pattern_Construction	ZQ_Pattern_Construction	ZQ_Pattern_Construction
																																
		(0.289)	(0.333)	(0.333)		(0.472)	(0.528)	(0.528)		(0.360)	(0.376)	(0.376)		(0.358)	(0.478)	(0.478)		(0)	(0)	(0)		(0)	(0)	(0)		(0)	(0)	(0)		(0)	(0)	(0)
miss_complications_during_preg		0	0	0		0	0	0		0	0	0		0	0	0		0	0	0		0	0	0		0	0	0		0	0	0
		(0)	(0)	(0)		(0)	(0)	(0)		(0)	(0)	(0)		(0)	(0)	(0)		(0)	(0)	(0)		(0)	(0)	(0)		(0)	(0)	(0)		(0)	(0)	(0)
Constant	-1.790	-0.492	-2.900	-2.900	1.098	1.471	-2.056	-2.056	7.524	8.081	4.232	4.232	-2.225	-2.638	-6.373	-6.373	12.71	12.57	11.54	9.305	7.595	8.655	6.044	6.082	23.51*	26.34**	24.47*	24.15*	-13.68	-11.92	-14.33	-14.24
	(10.91)	(10.76)	(10.41)	(10.41)	(10.14)	(10.03)	(9.910)	(9.910)	(9.185)	(8.965)	(8.675)	(8.675)	(7.615)	(10.18)	(10.44)	(10.44)	(11.77)	(9.769)	(9.846)	(9.895)	(11.94)	(11.83)	(11.52)	(11.53)	(12.92)	(12.84)	(12.71)	(12.75)	(13.86)	(13.69)	(13.15)	(13.15)
																																
Observations	2,249	2,249	2,249	2,249	2,110	2,110	2,110	2,110	2,081	2,081	2,081	2,081	2,103	2,103	2,103	2,103	1,677	1,677	1,677	1,677	1,559	1,559	1,559	1,559	1,538	1,538	1,538	1,538	1,553	1,553	1,553	1,553
R-squared	0.121	0.132	0.176	0.176	0.097	0.106	0.144	0.144	0.145	0.161	0.214	0.214	0.105	0.111	0.151	0.151	0.125	0.137	0.170	0.170	0.119	0.127	0.164	0.164	0.178	0.198	0.237	0.239	0.133	0.147	0.182	0.182
Robust standard errors in parentheses																																
*** p<0.01, ** p<0.05, * p<0.1																																
